6.07101	0.622215	5.11422	-0.107407	5.89392	0.373584	6.04618	0.747647	5.15393	0.409793
6.32415	0.719425	5.09639	0.229604	6.34249	0.948833	6.30379	0.769103	5.14803	0.448233
6.5745	0.750259	5.0483	0.289636	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305
6.82036	0.749099	5.03798	0.240476	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999
7.06216	0.733341	4.85161	0.134878	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269
7.27333	0.815637	4.78337	0.37918	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123
7.57416	0.829559	5.1756	0.383638	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531
7.83082	0.804716	5.1773	0.246457	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.07872	0.821959	4.96583	0.244705	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.31386	0.837865	4.94067	0.257925	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.58738	0.933311	5.25744	0.538242	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.8314	0.99407	5.21834	0.644408	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.12383	1.03347	5.25231	0.659227	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.36526	1.06287	5.21277	0.651413	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.64631	1.13997	5.25886	0.786186	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.92612	1.27549	5.27787	1.0733	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.1711	1.36124	4.98516	1.13931	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.3909	1.43811	4.92619	1.20327	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.6208	1.51084	4.68001	1.21246	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.8377	1.52979	4.65486	1.09186	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.1098	1.57121	4.88619	1.06862	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.3933	1.61342	4.96269	1.02918	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.6249	1.65344	4.85629	0.98639	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.8514	1.72242	4.82206	1.04667	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.1119	1.80774	5.00262	1.16426	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.3582	1.83509	5.0005	1.07452	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.6179	1.88273	5.11232	1.06908	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.8179	2.04001	4.98954	1.38019	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.0882	2.15047	5.1441	1.51965	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2952	2.30741	5.03386	1.76268	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.4688	2.43905	4.56951	1.84817	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.717	2.56288	4.60079	1.93542	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
13.9378	2.66388	4.55192	1.94359	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.1652	2.83095	4.53583	2.14452	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.4185	2.93951	4.73578	2.17494	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.6286	3.00143	4.69576	2.04627	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
14.8617	3.15388	4.73922	2.20523	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0739	3.36435	4.66779	2.49645	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.2856	3.51521	4.42856	2.5309	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.4999	3.71557	4.39565	2.74229	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.7137	3.82809	4.33635	2.6587	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9365	3.9742	4.34432	2.69464	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.1367	4.10524	4.11358	2.63539	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3278	4.32033	4.06156	2.87383	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.5432	4.46577	4.10338	2.88092	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7183	4.64428	4.03449	2.98493	16.6039	4.67344	16.613	4.5849	3.74	3.28438
16.8792	4.79065	3.62742	2.89035	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.0303	5.04873	3.53314	3.21594	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.2086	5.18456	3.5125	3.13429	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.3601	5.3851	3.45076	3.26267	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.5267	5.51167	3.36645	3.13287	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.715	5.64452	3.41405	3.06145	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
17.8705	5.80101	3.24485	3.02922	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.0338	6.0306	3.22043	3.2457	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.1924	6.21442	3.19863	3.30371	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.3042	6.50051	3.0611	3.65114	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.4437	6.68874	2.93084	3.63316	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.59	6.83148	2.94486	3.5263	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
18.7468	7.01906	3.00419	3.57196	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
18.9464	7.17107	3.11323	3.48447	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.0471	7.32997	2.75669	3.35967	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.1187	7.65602	2.5639	3.81166	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.2475	7.8404	2.55731	3.78993	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.3177	8.08975	2.41708	3.97055	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.4213	8.28277	2.39055	3.96408	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.5178	8.43313	2.36316	3.84231	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
19.6209	8.60802	2.21242	3.7427	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
19.7784	8.80498	2.30407	3.75368	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
19.8643	8.99495	2.07825	3.69366	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
19.98	9.26631	2.06606	3.92263	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.0394	9.45244	1.76189	3.80544	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.1069	9.7392	1.67804	4.07053	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.1673	9.98889	1.63565	4.21823	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.2034	10.3082	1.49284	4.52235	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.2281	10.5176	1.16237	4.37082	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.2754	10.8279	1.09752	4.61659	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.2999	11.0863	0.963434	4.67048	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.3379	11.3336	0.93535	4.71046	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.2992	11.5452	0.384969	4.45791	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.3661	11.7972	0.472367	4.51541	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.3871	12.0293	0.584772	4.60735	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.3682	12.3541	0.435335	4.87008	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
20.3342	12.5558	-0.00870059	4.56288	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
20.3599	12.8026	0.0382932	4.60057	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
20.3614	13.0023	-0.0734018	4.43802	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
20.325	13.2246	-0.144668	4.45195	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
20.2934	13.4385	-0.258344	4.39549	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
20.2631	13.732	-0.333968	4.59015	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.2222	13.9275	-0.571049	4.36924	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.1522	14.2194	-0.700569	4.5715	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.0863	14.4283	-0.879378	4.44513	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
19.9607	14.724	-1.09927	4.66244	19.781	14.773	19.934	14.6897	-1.30687	4.62805
19.8969	14.9232	-1.1646	4.53063	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
19.8788	15.1449	-1.07196	4.5022	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
19.7758	15.3128	-1.63783	3.99193	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
19.7464	15.4979	-1.5116	3.93428	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
19.6692	15.6742	-1.54482	3.85012	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
19.5422	15.9275	-1.69037	4.02064	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
19.4442	16.1198	-1.72848	3.99459	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
19.3314	16.32	-1.78904	4.00679	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
19.2255	16.4926	-1.98234	3.79432	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
19.0719	16.747	-2.14304	3.97435	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
18.9293	16.9186	-2.57077	3.59164	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
18.7112	17.2097	-2.83996	3.89782	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
18.5893	17.4173	-2.65249	4.06247	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
18.3636	17.6466	-2.88518	4.1639	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
18.2116	17.8355	-2.94412	4.06896	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
18.106	18.022	-2.83605	4.01166	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
17.9366	18.1593	-3.14735	3.5783	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
17.8316	18.2875	-2.99424	3.43773	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
17.7072	18.4498	-3.01198	3.31246	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
17.4928	18.6632	-3.19125	3.45037	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
17.3206	18.7867	-3.37151	3.14147	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
17.167	18.9246	-3.32483	3.09082	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
16.998	19.0871	-3.41624	3.01785	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
16.772	19.2197	-3.53998	2.99883	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
16.5768	19.369	-3.72979	2.83054	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
16.3269	19.5596	-3.91185	2.96834	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
16.1085	19.6296	-4.09553	2.58229	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
15.8961	19.7857	-4.12921	2.64615	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
15.7006	19.9028	-4.0758	2.6296	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
15.457	20.0812	-4.20025	2.7503	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
15.2233	20.2284	-4.37679	2.62957	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
15.0603	20.3552	-4.23432	2.5974	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
14.8241	20.4324	-4.42576	2.26409	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
14.6165	20.5535	-4.39534	2.2762	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
14.3686	20.6408	-4.61004	1.99559	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
14.1267	20.7148	-4.62547	1.94353	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
13.8814	20.7845	-4.77527	1.68986	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
13.5994	20.8553	-4.87871	1.67624	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
13.3474	20.8832	-5.04806	1.26727	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
13.113	20.9176	-4.98661	1.19849	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
12.8716	20.9742	-5.02307	1.08897	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
12.7069	21.0067	-4.78759	1.01147	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
12.4369	21.0486	-4.96422	0.828979	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
12.1928	21.0926	-4.95495	0.832977	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
11.9473	21.1086	-5.04707	0.573058	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
11.7199	21.0781	-4.95231	0.44006	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
11.4624	21.0616	-5.04342	0.202293	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
11.2667	21.0546	-4.8863	0.147917	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
10.9964	21.0148	-5.01875	-0.112115	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
10.8078	20.9763	-4.83795	-0.200862	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
10.5339	20.9773	-4.92173	-0.149903	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
10.2263	21.0307	-5.11355	-0.00435636	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
9.96557	21.0129	-5.21128	-0.242047	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
9.81722	20.9676	-4.89552	-0.343592	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
9.568	20.9553	-4.91108	-0.334596	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
9.41107	20.9051	-4.65771	-0.428801	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.18337	20.8581	-4.73232	-0.719624	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
8.85326	20.8448	-4.99464	-0.646985	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
8.63088	20.7618	-4.97296	-0.949561	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
8.34108	20.6829	-5.07165	-1.00187	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.08839	20.6052	-5.12082	-1.22678	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
7.86132	20.521	-5.03241	-1.27981	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
7.62551	20.4371	-5.06391	-1.55964	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
7.29414	20.3811	-5.2871	-1.49723	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.0295	20.2889	-5.30436	-1.60284	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
6.7863	20.2005	-5.24046	-1.6239	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
6.53473	20.1109	-5.23366	-1.72723	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
6.32015	20.0141	-5.09923	-1.75715	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.08373	19.9211	-5.08746	-1.91983	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
5.84176	19.8239	-5.05253	-1.92442	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.57453	19.6818	-5.14747	-2.2727	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.46752	19.5457	-4.71965	-2.3421	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.25336	19.3953	-4.67829	-2.537	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.07023	19.2897	-4.54304	-2.50396	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
4.87986	19.1747	-4.44035	-2.48639	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
4.75671	19.0251	-4.15475	-2.55054	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.52578	18.8729	-4.26545	-2.82257	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.37058	18.7412	-4.10499	-2.8131	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.185	18.5961	-4.04677	-2.82271	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.09571	18.4453	-3.72503	-2.85687	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.88733	18.2702	-3.86441	-3.33385	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.59499	18.1257	-4.15083	-3.27801	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.42424	17.9756	-4.0305	-3.15362	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.18575	17.8105	-4.13352	-3.16397	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
2.96634	17.6273	-4.20548	-3.47655	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
2.81967	17.5073	-4.03683	-3.37952	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.64683	17.2914	-3.97978	-3.74837	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.49216	17.0973	-3.85164	-3.76383	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.31059	16.9322	-3.80227	-3.53896	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.17301	16.7643	-3.65365	-3.52446	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.96988	16.565	-3.70837	-3.56368	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.83493	16.3376	-3.55399	-3.6584	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.66157	16.1593	-3.54243	-3.65299	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.46693	15.9953	-3.59616	-3.61748	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.30843	15.7605	-3.5464	-4.04365	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.15494	15.5362	-3.47418	-4.08515	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.972853	15.3415	-3.49987	-4.06081	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.76852	15.118	-3.58176	-4.10002	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.612922	14.9365	-3.51373	-3.97696	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.560234	14.7305	-3.15664	-3.98348	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.42636	14.4845	-3.08462	-4.33517	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.264595	14.2573	-3.10534	-4.35539	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
0.106101	13.9997	-3.10916	-4.71112	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
0.157209	13.7529	-2.50768	-4.71508	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
0.0351108	13.5072	-2.49614	-4.85298	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.130336	13.2674	-2.61478	-4.85074	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.265534	13.0488	-2.63445	-4.66154	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.217651	12.8386	-2.11194	-4.60003	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-0.3544	12.6095	-2.20781	-4.50346	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-0.469721	12.3808	-2.22201	-4.51067	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-0.610811	12.1679	-2.31028	-4.51426	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-0.667682	11.9602	-2.13913	-4.47284	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-0.816748	11.7238	-2.25963	-4.56281	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.0273	11.475	-2.54568	-4.61675	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.13557	11.2463	-2.50197	-4.50251	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.31169	11.0212	-2.65163	-4.51338	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.41531	10.7671	-2.52487	-4.83437	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.52788	10.5092	-2.48576	-4.86154	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.64085	10.2376	-2.42831	-5.05694	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.69774	10.0334	-2.23485	-4.94446	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-1.7857	9.80327	-2.17175	-4.85817	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-1.82742	9.59403	-1.97188	-4.77169	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-1.95868	9.33124	-2.03656	-4.9868	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.03101	9.03356	-1.95497	-5.06959	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.10777	8.81385	-1.91562	-4.89068	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.19546	8.56576	-1.89232	-4.89441	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.34139	8.29979	-2.03571	-5.00061	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.35831	8.08168	-1.78078	-4.90072	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.40195	7.87711	-1.63203	-4.81674	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.52432	7.62298	-1.7544	-4.86297	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.6942	7.37909	-2.05103	-4.76586	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.80253	7.12614	-2.07132	-4.79855	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.85682	6.89394	-1.84961	-4.91872	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.86902	6.70584	-1.60175	-4.74853	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-2.90407	6.49793	-1.52293	-4.53172	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-2.95941	6.26884	-1.46356	-4.52327	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.09538	6.00726	-1.60398	-4.74167	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.19447	5.72068	-1.67451	-4.86088	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.30321	5.46898	-1.82528	-4.77988	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.41405	5.20052	-1.891	-4.86125	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.47956	4.95421	-1.73187	-4.94957	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.61349	4.65564	-1.8812	-5.11138	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.71686	4.40007	-2.00735	-5.00893	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.86899	4.11193	-2.15915	-5.15215	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.94108	3.87754	-1.93876	-5.16284	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.99459	3.66261	-1.81278	-5.00435	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.07384	3.48136	-1.85139	-4.73316	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.16487	3.23927	-1.8496	-4.74659	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.28308	2.97753	-1.98691	-4.79847	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.38158	2.69168	-2.00026	-4.93015	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.46646	2.44442	-1.90327	-4.94872	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.5753	2.16658	-1.94099	-5.05468	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.67425	1.94781	-2.14961	-4.87326	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.80184	1.65495	-2.19787	-5.04807	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
